DIVENUMBER,Date,Expedition,Leg,Dive,Site,Ocean,LargeMarineEcosystem,Country,FishCouncilRegion,Locality,SurveyID,Station,PI,PIAffiliation,Purpose,CruiseComments,EventID,SamplingEquipment,VehicleName,DataProvider,DataContact,Vessel,LocationAccuracy,WebSite,Citation
Hercules 1341887,11/22/21,134,,1887,Small Volcano NE of Don Quixote Seamount,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Northeast of Don Quixote Seamount",NA134,NA134-H1887,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1887,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341888,11/22/21,134,,1888,Don Quixote Seamount North,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Don Quixote Seamount Northern Ridge",NA134,NA134-H1888,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1888,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341889,11/23/21,134,,1889,Don Quixote Seamount Northwest,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Don Quixote Seamount Northwestern Ridge ",NA134,NA134-H1889,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1889,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341890,11/26/21,134,,1890,Don Quixote Northwest Deep,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Don Quixote Seamount Northwestern Ridge ",NA134,NA134-H1890,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1890,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341891,11/26/21,134,,1891,Volcano Southwest of Don Quixote,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Southwest of Don Quixote Seamount",NA134,NA134-H1891,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1891,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341892,11/27/21,134,,1892,Tamana Seamount Northeast Ridge,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Tamana Seamount, Northeastern Ridge",NA134,NA134-H1892,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1892,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341893,11/28/21,134,,1893,Euphemia Seamount,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Euphemia Seamount",NA134,NA134-H1893,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1893,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341894,11/29/21,134,,1894,Sovereign Seamount,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Sovereign Seamount",NA134,NA134-H1894,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1894,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341895,11/30/21,134,,1895,Tamana Seamount SE,North Pacific,NA,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Tamana Seamount, Southeast Ridge",NA134,NA134-H1895,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1895,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
Hercules 1341896,12/1/21,134,,1896,Ho'oikaika Seamount,North Pacific,NA,USA,Western Pacific,"Papah_naumoku_kea Marine National Monument (PMNM), Northwestern Hawaiian Islands, Ho_oikaika Seamount",NA134,NA134-H1896,"Kelley, Christopher; Kosaki, Randy; Orcutt, Beth; Petruncio, Emil",,Document whether these underwater mountains support vibrant coral and sponge communities like others in the region,,NA134-H1896,ROV,Hercules,Ocean Exploration Trust; University of Hawaiʻi,"Bingo, Sarah; sarahr6@hawaii.edu",Nautilus,50,https://nautiluslive.org/cruise/na134,
